"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","HUR","TOT","PC_LF","M","2006-03",8.660026,
"CHL","HUR","TOT","PC_LF","M","2006-04",8.542376,
"CHL","HUR","TOT","PC_LF","M","2006-05",8.510185,
"CHL","HUR","TOT","PC_LF","M","2006-06",8.287539,
"CHL","HUR","TOT","PC_LF","M","2006-07",7.971026,
"CHL","HUR","TOT","PC_LF","M","2006-08",7.498977,
"CHL","HUR","TOT","PC_LF","M","2006-09",7.169614,
"CHL","HUR","TOT","PC_LF","M","2006-10",6.862337,
"CHL","HUR","TOT","PC_LF","M","2006-11",6.599705,
"CHL","HUR","TOT","PC_LF","M","2006-12",6.630826,
"CHL","HUR","TOT","PC_LF","M","2007-01",6.838159,
"CHL","HUR","TOT","PC_LF","M","2007-02",6.864682,
"CHL","HUR","TOT","PC_LF","M","2007-03",6.861538,
"CHL","HUR","TOT","PC_LF","M","2007-04",6.54178,
"CHL","HUR","TOT","PC_LF","M","2007-05",6.519208,
"CHL","HUR","TOT","PC_LF","M","2007-06",6.604155,
"CHL","HUR","TOT","PC_LF","M","2007-07",7.112147,
"CHL","HUR","TOT","PC_LF","M","2007-08",7.298058,
"CHL","HUR","TOT","PC_LF","M","2007-09",7.534583,
"CHL","HUR","TOT","PC_LF","M","2007-10",7.558508,
"CHL","HUR","TOT","PC_LF","M","2007-11",7.862092,
"CHL","HUR","TOT","PC_LF","M","2007-12",7.783672,
"CHL","HUR","TOT","PC_LF","M","2008-01",7.817564,
"CHL","HUR","TOT","PC_LF","M","2008-02",7.645765,
"CHL","HUR","TOT","PC_LF","M","2008-03",7.646842,
"CHL","HUR","TOT","PC_LF","M","2008-04",7.704431,
"CHL","HUR","TOT","PC_LF","M","2008-05",7.976847,
"CHL","HUR","TOT","PC_LF","M","2008-06",7.883358,
"CHL","HUR","TOT","PC_LF","M","2008-07",7.68854,
"CHL","HUR","TOT","PC_LF","M","2008-08",7.402833,
"CHL","HUR","TOT","PC_LF","M","2008-09",7.39975,
"CHL","HUR","TOT","PC_LF","M","2008-10",7.772094,
"CHL","HUR","TOT","PC_LF","M","2008-11",8.14856,
"CHL","HUR","TOT","PC_LF","M","2008-12",8.622353,
"CHL","HUR","TOT","PC_LF","M","2009-01",9.077709,
"CHL","HUR","TOT","PC_LF","M","2009-02",9.325745,
"CHL","HUR","TOT","PC_LF","M","2009-03",9.851936,
"CHL","HUR","TOT","PC_LF","M","2009-04",9.951745,
"CHL","HUR","TOT","PC_LF","M","2009-05",10.24458,
"CHL","HUR","TOT","PC_LF","M","2009-06",10.18874,
"CHL","HUR","TOT","PC_LF","M","2009-07",10.15499,
"CHL","HUR","TOT","PC_LF","M","2009-08",9.796265,
"CHL","HUR","TOT","PC_LF","M","2009-09",9.575165,
"CHL","HUR","TOT","PC_LF","M","2009-10",9.44669,
"CHL","HUR","TOT","PC_LF","M","2009-11",9.370677,
"CHL","HUR","TOT","PC_LF","M","2009-12",9.3097,
"CHL","HUR","TOT","PC_LF","M","2010-01",9.053799,
"CHL","HUR","TOT","PC_LF","M","2010-02",9.302992,
"CHL","HUR","TOT","PC_LF","M","2010-03",8.846004,
"CHL","HUR","TOT","PC_LF","M","2010-04",8.797188,
"CHL","HUR","TOT","PC_LF","M","2010-05",8.283447,
"CHL","HUR","TOT","PC_LF","M","2010-06",8.085921,
"CHL","HUR","TOT","PC_LF","M","2010-07",7.995981,
"CHL","HUR","TOT","PC_LF","M","2010-08",7.801928,
"CHL","HUR","TOT","PC_LF","M","2010-09",7.702997,
"CHL","HUR","TOT","PC_LF","M","2010-10",7.490314,
"CHL","HUR","TOT","PC_LF","M","2010-11",7.809675,
"CHL","HUR","TOT","PC_LF","M","2010-12",7.945815,
"CHL","HUR","TOT","PC_LF","M","2011-01",7.848182,
"CHL","HUR","TOT","PC_LF","M","2011-02",7.573793,
"CHL","HUR","TOT","PC_LF","M","2011-03",7.206192,
"CHL","HUR","TOT","PC_LF","M","2011-04",7.049265,
"CHL","HUR","TOT","PC_LF","M","2011-05",6.912081,
"CHL","HUR","TOT","PC_LF","M","2011-06",7.191304,
"CHL","HUR","TOT","PC_LF","M","2011-07",7.146878,
"CHL","HUR","TOT","PC_LF","M","2011-08",7.343174,
"CHL","HUR","TOT","PC_LF","M","2011-09",7.337913,
"CHL","HUR","TOT","PC_LF","M","2011-10",7.592253,
"CHL","HUR","TOT","PC_LF","M","2011-11",7.357254,
"CHL","HUR","TOT","PC_LF","M","2011-12",7.290397,
"CHL","HUR","TOT","PC_LF","M","2012-01",6.861084,
"CHL","HUR","TOT","PC_LF","M","2012-02",6.790339,
"CHL","HUR","TOT","PC_LF","M","2012-03",6.748494,
"CHL","HUR","TOT","PC_LF","M","2012-04",6.699178,
"CHL","HUR","TOT","PC_LF","M","2012-05",6.507664,
"CHL","HUR","TOT","PC_LF","M","2012-06",6.362082,
"CHL","HUR","TOT","PC_LF","M","2012-07",6.251028,
"CHL","HUR","TOT","PC_LF","M","2012-08",6.359267,
"CHL","HUR","TOT","PC_LF","M","2012-09",6.617673,
"CHL","HUR","TOT","PC_LF","M","2012-10",6.590577,
"CHL","HUR","TOT","PC_LF","M","2012-11",6.710369,
"CHL","HUR","TOT","PC_LF","M","2012-12",6.48702,
"CHL","HUR","TOT","PC_LF","M","2013-01",6.650872,
"CHL","HUR","TOT","PC_LF","M","2013-02",6.420782,
"CHL","HUR","TOT","PC_LF","M","2013-03",6.531616,
"CHL","HUR","TOT","PC_LF","M","2013-04",6.311352,
"CHL","HUR","TOT","PC_LF","M","2013-05",6.004265,
"CHL","HUR","TOT","PC_LF","M","2013-06",5.599671,
"CHL","HUR","TOT","PC_LF","M","2013-07",5.589226,
"CHL","HUR","TOT","PC_LF","M","2013-08",5.66263,
"CHL","HUR","TOT","PC_LF","M","2013-09",5.886235,
"CHL","HUR","TOT","PC_LF","M","2013-10",6.076493,
"CHL","HUR","TOT","PC_LF","M","2013-11",6.22421,
"CHL","HUR","TOT","PC_LF","M","2013-12",6.589853,
"CHL","HUR","TOT","PC_LF","M","2014-01",6.459459,
"CHL","HUR","TOT","PC_LF","M","2014-02",6.501785,
"CHL","HUR","TOT","PC_LF","M","2014-03",6.169088,
"CHL","HUR","TOT","PC_LF","M","2014-04",6.113577,
"CHL","HUR","TOT","PC_LF","M","2014-05",6.24629,
"CHL","HUR","TOT","PC_LF","M","2014-06",6.26856,
"CHL","HUR","TOT","PC_LF","M","2014-07",6.521708,
"CHL","HUR","TOT","PC_LF","M","2014-08",6.540496,
"CHL","HUR","TOT","PC_LF","M","2014-09",6.499308,
"CHL","HUR","TOT","PC_LF","M","2014-10",6.449914,
"CHL","HUR","TOT","PC_LF","M","2014-11",6.684732,
"CHL","HUR","TOT","PC_LF","M","2014-12",6.588299,
"CHL","HUR","TOT","PC_LF","M","2015-01",6.488555,
"CHL","HUR","TOT","PC_LF","M","2015-02",6.223087,
"CHL","HUR","TOT","PC_LF","M","2015-03",6.37021,
"CHL","HUR","TOT","PC_LF","M","2015-04",6.512295,
"CHL","HUR","TOT","PC_LF","M","2015-05",6.402301,
"CHL","HUR","TOT","PC_LF","M","2015-06",6.369547,
"CHL","HUR","TOT","PC_LF","M","2015-07",6.27914,
"CHL","HUR","TOT","PC_LF","M","2015-08",6.344743,
"CHL","HUR","TOT","PC_LF","M","2015-09",6.394703,
"CHL","HUR","TOT","PC_LF","M","2015-10",6.418802,
"CHL","HUR","TOT","PC_LF","M","2015-11",6.333548,
"CHL","HUR","TOT","PC_LF","M","2015-12",6.271878,
"CHL","HUR","TOT","PC_LF","M","2016-01",6.309797,
"CHL","HUR","TOT","PC_LF","M","2016-02",6.487602,
"CHL","HUR","TOT","PC_LF","M","2016-03",6.634813,
"CHL","HUR","TOT","PC_LF","M","2016-04",6.794188,
"CHL","HUR","TOT","PC_LF","M","2016-05",6.72934,
"CHL","HUR","TOT","PC_LF","M","2016-06",6.89843,
"CHL","HUR","TOT","PC_LF","M","2016-07",6.774323,
"CHL","HUR","TOT","PC_LF","M","2016-08",6.826751,
"CHL","HUR","TOT","PC_LF","M","2016-09",6.641932,
"CHL","HUR","TOT","PC_LF","M","2016-10",6.664114,
"CHL","HUR","TOT","PC_LF","M","2016-11",6.686416,
"CHL","HUR","TOT","PC_LF","M","2016-12",6.747141,
"CHL","HUR","TOT","PC_LF","M","2017-01",7.056364,
"CHL","HUR","TOT","PC_LF","M","2017-02",7.022301,
"CHL","HUR","TOT","PC_LF","M","2017-03",7.098409,
"CHL","HUR","TOT","PC_LF","M","2017-04",7.067231,
"CHL","HUR","TOT","PC_LF","M","2017-05",7.010169,
"CHL","HUR","TOT","PC_LF","M","2017-06",6.842422,
"CHL","HUR","TOT","PC_LF","M","2017-07",6.613199,
"CHL","HUR","TOT","PC_LF","M","2017-08",6.7928,
"CHL","HUR","TOT","PC_LF","M","2017-09",6.951325,
"CHL","HUR","TOT","PC_LF","M","2017-10",6.975592,
"CHL","HUR","TOT","PC_LF","M","2017-11",7.015282,
"CHL","HUR","TOT","PC_LF","M","2017-12",7.216406,
"CHL","HUR","TOT","PC_LF","M","2018-01",7.283539,
"CHL","HUR","TOT","PC_LF","M","2018-02",7.333382,
"CHL","HUR","TOT","PC_LF","M","2018-03",7.011396,
"CHL","HUR","TOT","PC_LF","M","2018-04",7.127226,
"CHL","HUR","TOT","PC_LF","M","2018-05",7.213262,
"CHL","HUR","TOT","PC_LF","M","2018-06",7.453413,
"CHL","HUR","TOT","PC_LF","M","2018-07",7.40461,
"CHL","HUR","TOT","PC_LF","M","2018-08",7.269172,
"CHL","HUR","TOT","PC_LF","M","2018-09",7.380732,
"CHL","HUR","TOT","PC_LF","M","2018-10",7.609066,
"CHL","HUR","TOT","PC_LF","M","2018-11",7.688709,
"CHL","HUR","TOT","PC_LF","M","2018-12",7.525422,
"CHL","HUR","TOT","PC_LF","M","2019-01",7.297961,
"CHL","HUR","TOT","PC_LF","M","2019-02",7.202728,
"CHL","HUR","TOT","PC_LF","M","2019-03",7.113756,
"CHL","HUR","TOT","PC_LF","M","2019-04",6.983864,
"CHL","HUR","TOT","PC_LF","M","2019-05",6.957786,
"CHL","HUR","TOT","PC_LF","M","2019-06",7.148874,
"CHL","HUR","TOT","PC_LF","M","2019-07",7.251346,
"CHL","HUR","TOT","PC_LF","M","2019-08",7.142424,
"CHL","HUR","TOT","PC_LF","M","2019-09",7.118609,
"CHL","HUR","TOT","PC_LF","M","2019-10",7.25019,
"CHL","HUR","TOT","PC_LF","M","2019-11",7.593712,
"CHL","HUR","TOT","PC_LF","M","2019-12",7.836949,
"CHL","HUR","TOT","PC_LF","M","2020-01",8.095886,
"CHL","HUR","TOT","PC_LF","M","2020-02",8.170632,
"CHL","HUR","TOT","PC_LF","M","2020-03",9.040819,
"CHL","HUR","TOT","PC_LF","M","2020-04",10.87142,
"CHL","HUR","TOT","PC_LF","M","2020-05",11.74416,
"EST","HUR","TOT","PC_LF","M","1997-01",10.2,
"EST","HUR","TOT","PC_LF","M","1997-02",10.2,
"EST","HUR","TOT","PC_LF","M","1997-03",10.2,
"EST","HUR","TOT","PC_LF","M","1997-04",9.7,
"EST","HUR","TOT","PC_LF","M","1997-05",9.7,
"EST","HUR","TOT","PC_LF","M","1997-06",9.7,
"EST","HUR","TOT","PC_LF","M","1997-07",9.5,
"EST","HUR","TOT","PC_LF","M","1997-08",9.5,
"EST","HUR","TOT","PC_LF","M","1997-09",9.5,
"EST","HUR","TOT","PC_LF","M","1997-10",9.2,
"EST","HUR","TOT","PC_LF","M","1997-11",9.2,
"EST","HUR","TOT","PC_LF","M","1997-12",9.2,
"EST","HUR","TOT","PC_LF","M","1998-01",9.2,
"EST","HUR","TOT","PC_LF","M","1998-02",9.2,
"EST","HUR","TOT","PC_LF","M","1998-03",9.2,
"EST","HUR","TOT","PC_LF","M","1998-04",9.1,
"EST","HUR","TOT","PC_LF","M","1998-05",9.1,
"EST","HUR","TOT","PC_LF","M","1998-06",9.1,
"EST","HUR","TOT","PC_LF","M","1998-07",9.1,
"EST","HUR","TOT","PC_LF","M","1998-08",9.1,
"EST","HUR","TOT","PC_LF","M","1998-09",9.1,
"EST","HUR","TOT","PC_LF","M","1998-10",9.3,
"EST","HUR","TOT","PC_LF","M","1998-11",9.3,
"EST","HUR","TOT","PC_LF","M","1998-12",9.3,
"EST","HUR","TOT","PC_LF","M","1999-01",10.1,
"EST","HUR","TOT","PC_LF","M","1999-02",10.1,
"EST","HUR","TOT","PC_LF","M","1999-03",10.1,
"EST","HUR","TOT","PC_LF","M","1999-04",11.1,
"EST","HUR","TOT","PC_LF","M","1999-05",11.1,
"EST","HUR","TOT","PC_LF","M","1999-06",11.1,
"EST","HUR","TOT","PC_LF","M","1999-07",11.8,
"EST","HUR","TOT","PC_LF","M","1999-08",11.8,
"EST","HUR","TOT","PC_LF","M","1999-09",11.8,
"EST","HUR","TOT","PC_LF","M","1999-10",12.4,
"EST","HUR","TOT","PC_LF","M","1999-11",12.4,
"EST","HUR","TOT","PC_LF","M","1999-12",12.4,
"EST","HUR","TOT","PC_LF","M","2000-01",14,
"EST","HUR","TOT","PC_LF","M","2000-02",14.9,
"EST","HUR","TOT","PC_LF","M","2000-03",14.2,
"EST","HUR","TOT","PC_LF","M","2000-04",14.5,
"EST","HUR","TOT","PC_LF","M","2000-05",13.9,
"EST","HUR","TOT","PC_LF","M","2000-06",14,
"EST","HUR","TOT","PC_LF","M","2000-07",13.9,
"EST","HUR","TOT","PC_LF","M","2000-08",14.3,
"EST","HUR","TOT","PC_LF","M","2000-09",14.2,
"EST","HUR","TOT","PC_LF","M","2000-10",14.1,
"EST","HUR","TOT","PC_LF","M","2000-11",14.4,
"EST","HUR","TOT","PC_LF","M","2000-12",14.3,
"EST","HUR","TOT","PC_LF","M","2001-01",14.4,
"EST","HUR","TOT","PC_LF","M","2001-02",13.9,
"EST","HUR","TOT","PC_LF","M","2001-03",14,
"EST","HUR","TOT","PC_LF","M","2001-04",14.2,
"EST","HUR","TOT","PC_LF","M","2001-05",13.6,
"EST","HUR","TOT","PC_LF","M","2001-06",12.9,
"EST","HUR","TOT","PC_LF","M","2001-07",13.1,
"EST","HUR","TOT","PC_LF","M","2001-08",12.6,
"EST","HUR","TOT","PC_LF","M","2001-09",12.7,
"EST","HUR","TOT","PC_LF","M","2001-10",11.6,
"EST","HUR","TOT","PC_LF","M","2001-11",11.9,
"EST","HUR","TOT","PC_LF","M","2001-12",11.5,
"EST","HUR","TOT","PC_LF","M","2002-01",11.6,
"EST","HUR","TOT","PC_LF","M","2002-02",11.6,
"EST","HUR","TOT","PC_LF","M","2002-03",11.2,
"EST","HUR","TOT","PC_LF","M","2002-04",10.7,
"EST","HUR","TOT","PC_LF","M","2002-05",10.5,
"EST","HUR","TOT","PC_LF","M","2002-06",11.2,
"EST","HUR","TOT","PC_LF","M","2002-07",11.4,
"EST","HUR","TOT","PC_LF","M","2002-08",11.2,
"EST","HUR","TOT","PC_LF","M","2002-09",11.3,
"EST","HUR","TOT","PC_LF","M","2002-10",11.8,
"EST","HUR","TOT","PC_LF","M","2002-11",11.5,
"EST","HUR","TOT","PC_LF","M","2002-12",11.9,
"EST","HUR","TOT","PC_LF","M","2003-01",11.4,
"EST","HUR","TOT","PC_LF","M","2003-02",11.2,
"EST","HUR","TOT","PC_LF","M","2003-03",11.1,
"EST","HUR","TOT","PC_LF","M","2003-04",10.8,
"EST","HUR","TOT","PC_LF","M","2003-05",11.1,
"EST","HUR","TOT","PC_LF","M","2003-06",11,
"EST","HUR","TOT","PC_LF","M","2003-07",10.5,
"EST","HUR","TOT","PC_LF","M","2003-08",10.1,
"EST","HUR","TOT","PC_LF","M","2003-09",9.1,
"EST","HUR","TOT","PC_LF","M","2003-10",9.3,
"EST","HUR","TOT","PC_LF","M","2003-11",9.4,
"EST","HUR","TOT","PC_LF","M","2003-12",10.4,
"EST","HUR","TOT","PC_LF","M","2004-01",10.6,
"EST","HUR","TOT","PC_LF","M","2004-02",10,
"EST","HUR","TOT","PC_LF","M","2004-03",9.7,
"EST","HUR","TOT","PC_LF","M","2004-04",9.6,
"EST","HUR","TOT","PC_LF","M","2004-05",9.9,
"EST","HUR","TOT","PC_LF","M","2004-06",9.7,
"EST","HUR","TOT","PC_LF","M","2004-07",10,
"EST","HUR","TOT","PC_LF","M","2004-08",10.4,
"EST","HUR","TOT","PC_LF","M","2004-09",10.2,
"EST","HUR","TOT","PC_LF","M","2004-10",10.3,
"EST","HUR","TOT","PC_LF","M","2004-11",9.5,
"EST","HUR","TOT","PC_LF","M","2004-12",9.5,
"EST","HUR","TOT","PC_LF","M","2005-01",9.2,
"EST","HUR","TOT","PC_LF","M","2005-02",9.3,
"EST","HUR","TOT","PC_LF","M","2005-03",8.6,
"EST","HUR","TOT","PC_LF","M","2005-04",8.3,
"EST","HUR","TOT","PC_LF","M","2005-05",8,
"EST","HUR","TOT","PC_LF","M","2005-06",7.9,
"EST","HUR","TOT","PC_LF","M","2005-07",7.7,
"EST","HUR","TOT","PC_LF","M","2005-08",7.6,
"EST","HUR","TOT","PC_LF","M","2005-09",7.8,
"EST","HUR","TOT","PC_LF","M","2005-10",7.6,
"EST","HUR","TOT","PC_LF","M","2005-11",7.2,
"EST","HUR","TOT","PC_LF","M","2005-12",6.8,
"EST","HUR","TOT","PC_LF","M","2006-01",6.6,
"EST","HUR","TOT","PC_LF","M","2006-02",6.2,
"EST","HUR","TOT","PC_LF","M","2006-03",6.3,
"EST","HUR","TOT","PC_LF","M","2006-04",6,
"EST","HUR","TOT","PC_LF","M","2006-05",6.4,
"EST","HUR","TOT","PC_LF","M","2006-06",6.2,
"EST","HUR","TOT","PC_LF","M","2006-07",6,
"EST","HUR","TOT","PC_LF","M","2006-08",5.8,
"EST","HUR","TOT","PC_LF","M","2006-09",5.6,
"EST","HUR","TOT","PC_LF","M","2006-10",5.8,
"EST","HUR","TOT","PC_LF","M","2006-11",5.4,
"EST","HUR","TOT","PC_LF","M","2006-12",5.1,
"EST","HUR","TOT","PC_LF","M","2007-01",5,
"EST","HUR","TOT","PC_LF","M","2007-02",4.9,
"EST","HUR","TOT","PC_LF","M","2007-03",5.1,
"EST","HUR","TOT","PC_LF","M","2007-04",4.9,
"EST","HUR","TOT","PC_LF","M","2007-05",4.9,
"EST","HUR","TOT","PC_LF","M","2007-06",4.7,
"EST","HUR","TOT","PC_LF","M","2007-07",4.2,
"EST","HUR","TOT","PC_LF","M","2007-08",4.1,
"EST","HUR","TOT","PC_LF","M","2007-09",4,
"EST","HUR","TOT","PC_LF","M","2007-10",4,
"EST","HUR","TOT","PC_LF","M","2007-11",4,
"EST","HUR","TOT","PC_LF","M","2007-12",4.1,
"EST","HUR","TOT","PC_LF","M","2008-01",4.3,
"EST","HUR","TOT","PC_LF","M","2008-02",4.4,
"EST","HUR","TOT","PC_LF","M","2008-03",4.3,
"EST","HUR","TOT","PC_LF","M","2008-04",4.5,
"EST","HUR","TOT","PC_LF","M","2008-05",3.9,
"EST","HUR","TOT","PC_LF","M","2008-06",4.3,
"EST","HUR","TOT","PC_LF","M","2008-07",5.4,
"EST","HUR","TOT","PC_LF","M","2008-08",6.6,
"EST","HUR","TOT","PC_LF","M","2008-09",7,
"EST","HUR","TOT","PC_LF","M","2008-10",7,
"EST","HUR","TOT","PC_LF","M","2008-11",7.8,
"EST","HUR","TOT","PC_LF","M","2008-12",9.2,
"EST","HUR","TOT","PC_LF","M","2009-01",10,
"EST","HUR","TOT","PC_LF","M","2009-02",10.5,
"EST","HUR","TOT","PC_LF","M","2009-03",11.6,
"EST","HUR","TOT","PC_LF","M","2009-04",12.3,
"EST","HUR","TOT","PC_LF","M","2009-05",12.8,
"EST","HUR","TOT","PC_LF","M","2009-06",13.3,
"EST","HUR","TOT","PC_LF","M","2009-07",14.6,
"EST","HUR","TOT","PC_LF","M","2009-08",15.2,
"EST","HUR","TOT","PC_LF","M","2009-09",14.9,
"EST","HUR","TOT","PC_LF","M","2009-10",15.7,
"EST","HUR","TOT","PC_LF","M","2009-11",16.1,
"EST","HUR","TOT","PC_LF","M","2009-12",16.9,
"EST","HUR","TOT","PC_LF","M","2010-01",17.6,
"EST","HUR","TOT","PC_LF","M","2010-02",18.4,
"EST","HUR","TOT","PC_LF","M","2010-03",18.8,
"EST","HUR","TOT","PC_LF","M","2010-04",18.7,
"EST","HUR","TOT","PC_LF","M","2010-05",17.9,
"EST","HUR","TOT","PC_LF","M","2010-06",17.3,
"EST","HUR","TOT","PC_LF","M","2010-07",16.4,
"EST","HUR","TOT","PC_LF","M","2010-08",16.2,
"EST","HUR","TOT","PC_LF","M","2010-09",15.6,
"EST","HUR","TOT","PC_LF","M","2010-10",15,
"EST","HUR","TOT","PC_LF","M","2010-11",14,
"EST","HUR","TOT","PC_LF","M","2010-12",14.2,
"EST","HUR","TOT","PC_LF","M","2011-01",14.3,
"EST","HUR","TOT","PC_LF","M","2011-02",13.5,
"EST","HUR","TOT","PC_LF","M","2011-03",13.4,
"EST","HUR","TOT","PC_LF","M","2011-04",12.8,
"EST","HUR","TOT","PC_LF","M","2011-05",12.8,
"EST","HUR","TOT","PC_LF","M","2011-06",12.9,
"EST","HUR","TOT","PC_LF","M","2011-07",12,
"EST","HUR","TOT","PC_LF","M","2011-08",11.3,
"EST","HUR","TOT","PC_LF","M","2011-09",11.3,
"EST","HUR","TOT","PC_LF","M","2011-10",11.8,
"EST","HUR","TOT","PC_LF","M","2011-11",11.7,
"EST","HUR","TOT","PC_LF","M","2011-12",10.9,
"EST","HUR","TOT","PC_LF","M","2012-01",10.8,
"EST","HUR","TOT","PC_LF","M","2012-02",10.7,
"EST","HUR","TOT","PC_LF","M","2012-03",10.8,
"EST","HUR","TOT","PC_LF","M","2012-04",9.9,
"EST","HUR","TOT","PC_LF","M","2012-05",9.9,
"EST","HUR","TOT","PC_LF","M","2012-06",10.1,
"EST","HUR","TOT","PC_LF","M","2012-07",10.1,
"EST","HUR","TOT","PC_LF","M","2012-08",10,
"EST","HUR","TOT","PC_LF","M","2012-09",9.2,
"EST","HUR","TOT","PC_LF","M","2012-10",9.3,
"EST","HUR","TOT","PC_LF","M","2012-11",9.4,
"EST","HUR","TOT","PC_LF","M","2012-12",9.6,
"EST","HUR","TOT","PC_LF","M","2013-01",9.8,
"EST","HUR","TOT","PC_LF","M","2013-02",9.4,
"EST","HUR","TOT","PC_LF","M","2013-03",8.9,
"EST","HUR","TOT","PC_LF","M","2013-04",8,
"EST","HUR","TOT","PC_LF","M","2013-05",7.9,
"EST","HUR","TOT","PC_LF","M","2013-06",7.9,
"EST","HUR","TOT","PC_LF","M","2013-07",7.9,
"EST","HUR","TOT","PC_LF","M","2013-08",8.3,
"EST","HUR","TOT","PC_LF","M","2013-09",8.4,
"EST","HUR","TOT","PC_LF","M","2013-10",8.8,
"EST","HUR","TOT","PC_LF","M","2013-11",9,
"EST","HUR","TOT","PC_LF","M","2013-12",8.6,
"EST","HUR","TOT","PC_LF","M","2014-01",8.6,
"EST","HUR","TOT","PC_LF","M","2014-02",8.1,
"EST","HUR","TOT","PC_LF","M","2014-03",7.8,
"EST","HUR","TOT","PC_LF","M","2014-04",7.5,
"EST","HUR","TOT","PC_LF","M","2014-05",6.9,
"EST","HUR","TOT","PC_LF","M","2014-06",7,
"EST","HUR","TOT","PC_LF","M","2014-07",7.4,
"EST","HUR","TOT","PC_LF","M","2014-08",7.9,
"EST","HUR","TOT","PC_LF","M","2014-09",7.5,
"EST","HUR","TOT","PC_LF","M","2014-10",6.9,
"EST","HUR","TOT","PC_LF","M","2014-11",6.6,
"EST","HUR","TOT","PC_LF","M","2014-12",6.5,
"EST","HUR","TOT","PC_LF","M","2015-01",6.4,
"EST","HUR","TOT","PC_LF","M","2015-02",6.2,
"EST","HUR","TOT","PC_LF","M","2015-03",6.6,
"EST","HUR","TOT","PC_LF","M","2015-04",6.8,
"EST","HUR","TOT","PC_LF","M","2015-05",6.4,
"EST","HUR","TOT","PC_LF","M","2015-06",6,
"EST","HUR","TOT","PC_LF","M","2015-07",5.4,
"EST","HUR","TOT","PC_LF","M","2015-08",5.5,
"EST","HUR","TOT","PC_LF","M","2015-09",5.7,
"EST","HUR","TOT","PC_LF","M","2015-10",6.2,
"EST","HUR","TOT","PC_LF","M","2015-11",6.6,
"EST","HUR","TOT","PC_LF","M","2015-12",6.5,
"EST","HUR","TOT","PC_LF","M","2016-01",6.4,
"EST","HUR","TOT","PC_LF","M","2016-02",6.1,
"EST","HUR","TOT","PC_LF","M","2016-03",6.6,
"EST","HUR","TOT","PC_LF","M","2016-04",6.3,
"EST","HUR","TOT","PC_LF","M","2016-05",6.3,
"EST","HUR","TOT","PC_LF","M","2016-06",6.8,
"EST","HUR","TOT","PC_LF","M","2016-07",7,
"EST","HUR","TOT","PC_LF","M","2016-08",7.9,
"EST","HUR","TOT","PC_LF","M","2016-09",7.2,
"EST","HUR","TOT","PC_LF","M","2016-10",7.4,
"EST","HUR","TOT","PC_LF","M","2016-11",6.9,
"EST","HUR","TOT","PC_LF","M","2016-12",6.3,
"EST","HUR","TOT","PC_LF","M","2017-01",5.8,
"EST","HUR","TOT","PC_LF","M","2017-02",5.3,
"EST","HUR","TOT","PC_LF","M","2017-03",5.4,
"EST","HUR","TOT","PC_LF","M","2017-04",6.2,
"EST","HUR","TOT","PC_LF","M","2017-05",6.8,
"EST","HUR","TOT","PC_LF","M","2017-06",6.5,
"EST","HUR","TOT","PC_LF","M","2017-07",6,
"EST","HUR","TOT","PC_LF","M","2017-08",5.4,
"EST","HUR","TOT","PC_LF","M","2017-09",5.8,
"EST","HUR","TOT","PC_LF","M","2017-10",5.3,
"EST","HUR","TOT","PC_LF","M","2017-11",5.5,
"EST","HUR","TOT","PC_LF","M","2017-12",5.6,
"EST","HUR","TOT","PC_LF","M","2018-01",6.5,
"EST","HUR","TOT","PC_LF","M","2018-02",6.4,
"EST","HUR","TOT","PC_LF","M","2018-03",5.8,
"EST","HUR","TOT","PC_LF","M","2018-04",5.1,
"EST","HUR","TOT","PC_LF","M","2018-05",5,
"EST","HUR","TOT","PC_LF","M","2018-06",5,
"EST","HUR","TOT","PC_LF","M","2018-07",5.2,
"EST","HUR","TOT","PC_LF","M","2018-08",5.4,
"EST","HUR","TOT","PC_LF","M","2018-09",5.8,
"EST","HUR","TOT","PC_LF","M","2018-10",5.3,
"EST","HUR","TOT","PC_LF","M","2018-11",4.5,
"EST","HUR","TOT","PC_LF","M","2018-12",4.2,
"EST","HUR","TOT","PC_LF","M","2019-01",4.2,
"EST","HUR","TOT","PC_LF","M","2019-02",4.4,
"EST","HUR","TOT","PC_LF","M","2019-03",4,
"EST","HUR","TOT","PC_LF","M","2019-04",4.9,
"EST","HUR","TOT","PC_LF","M","2019-05",5,
"EST","HUR","TOT","PC_LF","M","2019-06",4.7,
"EST","HUR","TOT","PC_LF","M","2019-07",4.3,
"EST","HUR","TOT","PC_LF","M","2019-08",4,
"EST","HUR","TOT","PC_LF","M","2019-09",4.3,
"EST","HUR","TOT","PC_LF","M","2019-10",4.1,
"EST","HUR","TOT","PC_LF","M","2019-11",4.3,
"EST","HUR","TOT","PC_LF","M","2019-12",4.4,
"EST","HUR","TOT","PC_LF","M","2020-01",4.7,
"EST","HUR","TOT","PC_LF","M","2020-02",4.7,
"EST","HUR","TOT","PC_LF","M","2020-03",4.8,
"EST","HUR","TOT","PC_LF","M","2020-04",6,
"EST","HUR","TOT","PC_LF","M","2020-05",7,
"EST","HUR","TOT","PC_LF","M","2020-06",8,
"ISR","HUR","TOT","PC_LF","M","2012-01",7.014338,
"ISR","HUR","TOT","PC_LF","M","2012-02",6.967777,
